"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USS0011J56S","1988-06-19","40.62","-111.53","2813.3","THAYNES CANYON, UT US",,,,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-06-20","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-06-21","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-06-22","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-06-23","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-06-24","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-06-25","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   76",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-06-26","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-06-27","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-06-28","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-06-29","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-06-30","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-01","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-02","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-03","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-04","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-05","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-06","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-07","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-08","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-09","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-10","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-11","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-12","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-13","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-14","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-15","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-16","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-17","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-18","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-19","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-20","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-21","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-22","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-23","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-24","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-25","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-26","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-27","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-28","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-29","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-30","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-07-31","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-01","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-02","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-03","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-04","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-05","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-06","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  102",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-07","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-08","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-09","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-10","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-11","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-12","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-13","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-14","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-15","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-16","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-17","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-18","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-19","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-20","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-21","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-22","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-23","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-24","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-25","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-26","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-27","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-28","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-29","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-30","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-08-31","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-01","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-02","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-03","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-04","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-05","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-06","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-07","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-08","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-09","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-10","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  102",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-11","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   51",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-12","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-13","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   51",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-14","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-15","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-16","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-17","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-18","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-19","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-20","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-21","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-22","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-23","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-24","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-25","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-26","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-27","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-28","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-29","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-09-30","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-01","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-02","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-03","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-04","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-05","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-06","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-07","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-08","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-09","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-10","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-11","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-12","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-13","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-14","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-15","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-16","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-17","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-18","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-19","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-20","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-21","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-22","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-23","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-24","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-25","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-26","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-27","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-28","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-29","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-30","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-10-31","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-11-01","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-11-02","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"    0",",,T"
"USS0011J56S","1988-11-03","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  152",",,T",,,,,,,,,,,"  152",",,T"
"USS0011J56S","1988-11-04","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   51",",,T",,,,,,,,,,,"  152",",,T"
"USS0011J56S","1988-11-05","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"  152",",,T"
"USS0011J56S","1988-11-06","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   51",",,T",,,,,,,,,,,"  102",",,T"
"USS0011J56S","1988-11-07","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"  102",",,T"
"USS0011J56S","1988-11-08","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"  102",",,T"
"USS0011J56S","1988-11-09","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"  102",",,T"
"USS0011J56S","1988-11-10","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"  178",",,T"
"USS0011J56S","1988-11-11","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  102",",,T",,,,,,,,,,,"  254",",,T"
"USS0011J56S","1988-11-12","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   51",",,T",,,,,,,,,,,"  330",",,T"
"USS0011J56S","1988-11-13","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"  330",",,T"
"USS0011J56S","1988-11-14","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  152",",,T",,,,,,,,,,,"  432",",,T"
"USS0011J56S","1988-11-15","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"  432",",,T"
"USS0011J56S","1988-11-16","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"  432",",,T"
"USS0011J56S","1988-11-17","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  152",",,T",,,,,,,,,,,"  584",",,T"
"USS0011J56S","1988-11-18","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"  584",",,T"
"USS0011J56S","1988-11-19","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,,"  584",",,T"
"USS0011J56S","1988-11-20","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"  584",",,T"
"USS0011J56S","1988-11-21","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"  610",",,T"
"USS0011J56S","1988-11-22","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"  610",",,T"
"USS0011J56S","1988-11-23","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  229",",,T",,,,,,,,,,,"  889",",,T"
"USS0011J56S","1988-11-24","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   76",",,T",,,,,,,,,,,"  889",",,T"
"USS0011J56S","1988-11-25","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,,"  940",",,T"
"USS0011J56S","1988-11-26","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  152",",,T",,,,,,,,,,," 1143",",,T"
"USS0011J56S","1988-11-27","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1143",",,T"
"USS0011J56S","1988-11-28","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  127",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-11-29","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   51",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-11-30","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-12-01","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-12-02","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-12-03","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-12-04","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-12-05","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-12-06","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-12-07","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-12-08","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-12-09","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-12-10","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-12-11","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-12-12","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-12-13","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1321",",,T"
"USS0011J56S","1988-12-14","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  102",",,T",,,,,,,,,,," 1422",",,T"
"USS0011J56S","1988-12-15","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1448",",,T"
"USS0011J56S","1988-12-16","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1448",",,T"
"USS0011J56S","1988-12-17","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1448",",,T"
"USS0011J56S","1988-12-18","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 1448",",,T"
"USS0011J56S","1988-12-19","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   51",",,T",,,,,,,,,,," 1549",",,T"
"USS0011J56S","1988-12-20","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  127",",,T",,,,,,,,,,," 1702",",,T"
"USS0011J56S","1988-12-21","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  305",",,T",,,,,,,,,,," 2032",",,T"
"USS0011J56S","1988-12-22","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  102",",,T",,,,,,,,,,," 2108",",,T"
"USS0011J56S","1988-12-23","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  102",",,T",,,,,,,,,,," 2210",",,T"
"USS0011J56S","1988-12-24","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  127",",,T",,,,,,,,,,," 2362",",,T"
"USS0011J56S","1988-12-25","40.62","-111.53","2813.3","THAYNES CANYON, UT US","  203",",,T",,,,,,,,,,," 2565",",,T"
"USS0011J56S","1988-12-26","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,," 2565",",,T"
"USS0011J56S","1988-12-27","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 2565",",,T"
"USS0011J56S","1988-12-28","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 2565",",,T"
"USS0011J56S","1988-12-29","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 2565",",,T"
"USS0011J56S","1988-12-30","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 2565",",,T"
"USS0011J56S","1988-12-31","40.62","-111.53","2813.3","THAYNES CANYON, UT US","   25",",,T",,,,,,,,,,," 2565",",,T"
"USS0011J56S","1989-01-01","40.62","-111.53","2813.3","THAYNES CANYON, UT US","    0",",,T",,,,,,,,,,," 2565",",,T"
