"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00427924","1981-12-01","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",I,0","  559",",I,0",,,,,,,,,,,,,,
"USC00427924","1981-12-02","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0","  533",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-03","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","T,,0,1800","    0",",,0","  508",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-04","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0","  508",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-05","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0","  508",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-06","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0","  508",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-07","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0","  483",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-08","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0","  483",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-09","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0","  483",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-10","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   23",",,0,1800","    0",",,0","  483",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-11","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0","  457",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-12","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0","  457",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-13","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   46",",,0,1800","   46",",,0","  533",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-14","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   41",",,0,1800","   38",",,0","  584",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-15","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  239",",,0,1800","  140",",,0","  686",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-16","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   84",",,0,1800","   51",",,0","  711",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-17","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    5",",,0,1800","    0","T,,0","  711",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-18","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0","  711",",I,0",,,,,,,,,,,,,,
"USC00427924","1981-12-19","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   64",",,0,1800","    0",",I,0","  762",",I,0",,,,,,,,,,,,,,
"USC00427924","1981-12-20","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  135",",,0,1800","    0",",,0","  838",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-21","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  137",",,0,1800","  127",",,0","  940",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-22","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  203",",,0,1800","  203",",,0"," 1118",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-23","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 1067",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-24","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0","  991",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-25","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  213",",,0,1800","  203",",,0"," 1118",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-26","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  145",",,0,1800","  152",",,0"," 1194",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-27","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  330",",,0,1800","  267",",,0"," 1295",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-28","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   58",",,0,1800","   51",",,0"," 1321",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-29","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   18",",,0,1800","   38",",,0"," 1295",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-30","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  572",",,0,1800","  635",",,0"," 1676",",,0",,,,,,,,,,,,,,
"USC00427924","1981-12-31","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   30",",,0,1800","    0",",,0"," 1626",",,0",,,,,,,,,,,,,,
"USC00427924","1982-01-01","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  183",",,0,1800","   28",",,0"," 1600",",I,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-01-02","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  488",",,0,1800","   20",",I,0"," 1880",",I,0",,,,,,,,,,,,,,
"USC00427924","1982-01-03","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  140",",,0,1800","   30",",I,0"," 2032",",I,0",,,,,,,,,,,,,,
"USC00427924","1982-01-04","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   99",",,0,1800","   10",",I,0"," 2134",",I,0",,,,,,,,,,,,,,
"USC00427924","1982-01-05","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  376",",,0,1800","   20",",I,0"," 2337",",I,0",,,,,,,,,,,,,,
"USC00427924","1982-01-06","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  277",",,0,1800","   38",",,0"," 2261",",,0",,,,,,,,,,,,,,
"USC00427924","1982-01-07","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2235",",,0",,,,,,,,,,,,,,
"USC00427924","1982-01-08","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2210",",,0",,,,,,,,,,,,,,
"USC00427924","1982-01-09","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2159",",,0",,,,,,,,,,,,,,
"USC00427924","1982-01-10","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2134",",,0",,,,,,,,,,,,,,
"USC00427924","1982-01-11","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2108",",,0",,,,,,,,,,,,,,
"USC00427924","1982-01-12","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2057",",I,0",,,,,,,,,,,,,,
"USC00427924","1982-01-13","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   97",",,0,1800","   10",",I,0"," 2108",",I,0",,,,,,,,,,,,,,
"USC00427924","1982-01-14","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","T,,0,1800","    0","T,,0"," 2083",",,0",,,,,,,,,,,,,,
"USC00427924","1982-01-15","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2032",",,0",,,,,,,,,,,,,"    1",",,0"
"USC00427924","1982-01-16","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    8",",,0,1800","    0","T,,0"," 2032",",,0",,,,,,,,,,,,,,
"USC00427924","1982-01-17","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   28",",,0,1800","    3",",,0"," 1981",",I,0",,,,,,,,,,,,,,
"USC00427924","1982-01-18","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  107",",,0,1800","   10",",I,0"," 2083",",I,0",,,,,,,,,,,,,,
"USC00427924","1982-01-19","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  157",",,0,1800","   15",",,0"," 2134",",I,0",,,,,,,,,,,,,,
"USC00427924","1982-01-20","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  218",",,0,1800","   13",",I,0"," 2210",",I,0",,,,,,,,,,,,,,
"USC00427924","1982-01-21","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  833",",,0,1800","   36",",,0"," 2286",",I,0",,,,,,,,,,,,,,
"USC00427924","1982-01-22","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  145",",,0,1800","   38",",I,0"," 2565",",I,0",,,,,,,,,,,,,,
"USC00427924","1982-01-23","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   10",",,0,1800","    0","T,,0"," 2489",",,0",,,,,,,,,,,,,"    1",",,0"
"USC00427924","1982-01-24","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2413",",,0",,,,,,,,,,,,,,
"USC00427924","1982-01-25","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2311",",,0",,,,,,,,,,,,,,
"USC00427924","1982-01-26","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2261",",I,0",,,,,,,,,,,,,,
"USC00427924","1982-01-27","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  290",",,0,1800","   30",",I,0"," 2489",",I,0",,,,,,,,,,,,,,
"USC00427924","1982-01-28","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2438",",,0",,,,,,,,,,,,,,
"USC00427924","1982-01-29","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2388",",,0",,,,,,,,,,,,,,
"USC00427924","1982-01-30","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2362",",,0",,,,,,,,,,,,,,
"USC00427924","1982-01-31","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2337",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-01","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   61",",,0,1800","   76",",,0"," 2362",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-02","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2362",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-03","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  155",",,0,1800","  381",",,0"," 2642",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-04","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   10",",,0,1800","   51",",,0"," 2642",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-05","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2515",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-06","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2515",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-07","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2388",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-08","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  109",",,0,1800","  152",",,0"," 2540",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-09","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2515",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-10","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   28",",,0,1800","  127",",,0"," 2565",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-11","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2489",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-12","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2464",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-13","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2438",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-14","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  142",",,0,1800","  152",",,0"," 2438",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-15","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  300",",,0,1800","   38",",,0"," 2540",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-16","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  234",",,0,1800","   38",",,0"," 2489",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-17","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   61",",,0,1800","   51",",,0"," 2515",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-18","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   51",",,0,1800","   51",",,0"," 2540",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-19","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2438",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-20","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   23",",,0,1800","    0",",,0"," 2438",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-21","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2388",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-22","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2311",",,0",,,,,,,"    1",",,0",,,,,"    1",",,0"
"USC00427924","1982-02-23","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  130",",,0,1800","  127",",,0"," 2413",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-24","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2362",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-25","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2337",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-26","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2311",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-27","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   74",",,0,1800","   89",",,0"," 2362",",,0",,,,,,,,,,,,,,
"USC00427924","1982-02-28","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2337",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-01","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  117",",,0,1800","  102",",,0"," 2337",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-02","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  168",",,0,1800","  152",",,0"," 2489",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-03","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  211",",,0,1800","  178",",,0"," 2540",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-04","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  244",",,0,1800","  381",",,0"," 2794",",,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-03-05","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   84",",,0,1800","   51",",,0"," 2819",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-06","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   28",",,0,1800","   76",",,0"," 2870",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-07","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2743",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-08","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2692",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-09","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2616",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-10","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2616",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-11","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  566",",,0,1800","  229",",,0"," 2845",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-12","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   61",",,0,1800","   51",",,0"," 2870",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-13","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2769",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-14","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  231",",,0,1800","  318",",,0"," 3048",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-15","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  302",",,0,1800","  432",",,0"," 3048",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-16","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  221",",,0,1800","  305",",,0"," 3200",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-17","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  130",",,0,1800","  152",",,0"," 3226",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-18","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  206",",,0,1800","  127",",,0"," 3251",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-19","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  290",",,0,1800","  546",",,0"," 3658",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-20","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   89",",,0,1800","  102",",,0"," 3632",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-21","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3556",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-22","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3480",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-23","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3454",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-24","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3353",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-25","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3302",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-26","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   28",",,0,1800","    0","T,,0"," 3277",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-27","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    3",",,0,1800","    0","T,,0"," 3277",",,0",,,,,,,"    1",",,0",,,,,,
"USC00427924","1982-03-28","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3277",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-29","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  323",",,0,1800","  330",",,0"," 3378",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-30","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  114",",,0,1800","  254",",,0"," 3531",",,0",,,,,,,,,,,,,,
"USC00427924","1982-03-31","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3429",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-01","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   71",",,0,1800","   76",",,0"," 3429",",,0",,,,,,,,,,,,,"    1",",,0"
"USC00427924","1982-04-02","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   74",",,0,1800","   51",",,0"," 3429",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-03","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   81",",,0,1800","  356",",,0"," 3683",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-04","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3556",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-05","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  224",",,0,1800","  178",",,0"," 3683",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-06","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","   76",",,0"," 3632",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-07","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  132",",,0,1800","  127",",,0"," 3683",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-08","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   20",",,0,1800","  152",",,0"," 3734",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-09","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   51",",,0,1800","   89",",,0"," 3734",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-10","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3734",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-11","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3378",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-12","41.21667","-111.85","1958.0","SNOW BASIN, UT US","  335",",,0,1800","   51",",,0"," 3302",",,0",,,,,,,"    1",",,0","    1",",,0",,,"    1",",,0"
"USC00427924","1982-04-13","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3251",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-14","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3226",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-15","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3226",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-16","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3175",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-17","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3099",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-18","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 3048",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-19","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0","T,,0,1800","    0","T,,0"," 2946",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-20","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2845",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-21","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2565",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-22","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2413",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-23","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2286",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-24","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 2032",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-25","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 1778",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-26","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   25",",,0,1800","    0",",,0"," 1524",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-27","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 1270",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-28","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0"," 1016",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-29","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   89",",,0,1800","    5",",,0"," 1016",",,0",,,,,,,,,,,,,,
"USC00427924","1982-04-30","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    0",",,0,1800","    0",",,0","  889",",,0",,,,,,,,,,,,,,
"USC00427924","1982-05-01","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-02","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-03","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   51",",,0,1800","    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-04","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   18",",,0,1800","    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-05","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-06","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-07","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-08","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   38",",,0,1800","    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-09","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   28",",,0,1800","    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-10","41.21667","-111.85","1958.0","SNOW BASIN, UT US","   18",",,0,1800","    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-11","41.21667","-111.85","1958.0","SNOW BASIN, UT US","    8",",,0,1800","    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-12","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-13","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-14","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-15","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-16","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-17","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
"USC00427924","1982-05-18","41.21667","-111.85","1958.0","SNOW BASIN, UT US",,,"    0","P,,0",,,,,,,,,,,,,,,,
